Service_name,Service_url,Main_Services,Other_Services,Serving,Phone_Number,Website,Location_Address,Location_URL_Map,Eligibility,Availability,Description,Languages,Cost,Google_Review,Facebook_URL,Twitter_URL,Coverage,Latitude,Longitude,Zipcode,24hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Google_Reviews,Service_Type
Family Rescue Center (Family Rescue Center),https://www.auntbertha.com//family-rescue-center--canoga-park-ca--family-rescue-center/5657896069103616?postal=90012,"['food pantry', 'clothing', 'supplies for school', 'toys & gifts', 'navigating the system', 'one-on-one support', 'skills & training', 'specialized training']",,"['anyone in need', 'all ages', 'students', 'individuals', 'families', 'with children', 'homeless', 'low-income']",818-884-7587,http://www.rescatefamilycenter.org,"22103 Vanowen Street, Canoga Park, CA 91303","https://www.google.com/maps/?q=22103+Vanowen+Street,+Canoga+Park,+CA+91303/","[""Eligibility for Family Rescue Center's services is solely based on lack of sufficient income.""]",available,"The Family Rescue Center serves individuals and families in need in the West Valley by providing food, clothing, medical and vocational training assistance, as well as referrals as needed. Our ultimate goal is to sustain people in desperate circumstances, empowering them to achieve personal and financial independence. Family Rescue Center exists to meet the needs of low-income families, the hungry, and the homeless in the West Valley.We serve individuals and families by providing, at no cost:- Food Distribution-  Secondhand Clothing-  Holiday Food & Toy Distribution-  Backpacks & School Supplies-  Medical and Vocational Training services- Referrals to other Service AgenciesOur ultimate goal is to sustain people in desperate circumstances, empowering them to achieve personal and financial independence. Please contact us for more information on our services.","['English', 'Spanish']",Free,TRUE,https://www.facebook.com/familyrescuecenter/,,"This program covers residents of the following counties: Los Angeles County, CA.",34.1940869,-118.6085261,91303,FALSE,12:00PM – 16:00PM,12:00PM – 16:00PM,12:00PM – 16:00PM,12:00PM – 16:00PM,12:00PM – 16:00PM,Closed,Closed,4.5,Food
Food Pantry (Tzu Chi USA - Southern California),https://www.auntbertha.com//tzu-chi-usa---southern-california--san-dimas-ca--food-pantry/6059898236436480?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families', 'limited english']",909-447-7799,https://tzuchi.us/events,,,['Anyone can access this program.'],available,"The Tzu Chi Foundation hosts mobile food pantries and a weekly pantry for individuals and families in the community.This program provides:- Food to meet basic nutritional needsVisit the events page of the website to find up coming pantry distribution dates, locations, and more details.","['Chinese', 'English', 'Spanish']",Free,FALSE,https://www.facebook.com/TzuChiNY/,https://www.twitter.com/@TzuChiUSA,"This program covers residents of the following cities: Huntington Park, CA, La Puente, CA, Los Angeles, CA, San Bernardino, CA, San Gabriel, CA, Santa Ana, CA and Wilmington, CA.",,,,FALSE,Calendar,Calendar,Calendar,Calendar,Calendar,Calendar,Calendar,0,Food
Food Pantry (New Song Church),https://www.auntbertha.com//new-song-church--san-dimas-ca--food-pantry/5230636335366144?postal=90012,['food pantry'],,"['all ages', 'families', 'low-income']",909-394-9488,https://www.newsongsd.org/,"945 West Covina Boulevard, San Dimas, CA 91773","https://www.google.com/maps/?q=945+West+Covina+Boulevard,+San+Dimas,+CA+91773/",[],available,Our food pantry provides supplemental groceries to individuals and families in need of assistance in the community. We provide:- Food to meet basic nutritional needs,"['English', 'Spanish']",Free,FALSE,https://www.facebook.com/daren.bachman,,"This program covers residents of the following counties: Los Angeles County, CA.",34.0997672,-117.8256256,91773,FALSE,Calendar,Calendar,Calendar,Calendar,Calendar,Calendar,Calendar,0,Food
Food Pantry (Sowing Seeds for Life (SSFL)),https://www.auntbertha.com//sowing-seeds-for-life-%2528ssfl%2529--pomona-ca--food-pantry/4535421632774144?postal=90012,"['food pantry', 'nutrition education']",,"['anyone in need', 'all ages']",909-293-7735,http://sowingseedsforlife.org/,"305 East Arrow Highway, Pomona, CA 91767","https://www.google.com/maps/?q=305+East+Arrow+Highway,+Pomona,+CA+91767/",['Must have a vehicle to receive services. No walk-ups accepted.'],available,"Sowing Seeds for Life addresses the needs of low-income individuals and households that lack a reliable access to food and may experience hunger on a regular basis.This program provides: - Food to meet basic nutritional needs All patrons must stay in their vehicles. Have your trunk cleared an upon entry you will be asked to unlock your trunk, and our volunteers will load your vehicles with food and supplies. No paperwork required. The pantry will be available to all residents of LA County.View their website to confirm pantry date and then visit for services.","['English', 'Spanish']",Free,TRUE,https://www.facebook.com/sowingseedsforlife/,,"This program covers residents of the following counties: Los Angeles County, CA.",34.0904318,-117.7455632,91767,FALSE,10:30AM – 19:00PM,10:30AM – 19:00PM,10:30AM – 19:00PM,10:30AM – 19:00PM,10:30AM – 19:00PM,Closed,Closed,4.8,Food
Food Pantry (St. Lawrence of Brindisi),https://www.auntbertha.com//st.-lawrence-of-brindisi--los-angeles-ca--food-pantry/6170509548716032?postal=90012,['food pantry'],,"['all ages', 'individuals', 'families', 'low-income']",323-567-1439,https://stlawrenceofbrindisi.org/,"10122 Compton Avenue, Los Angeles, CA 90002","https://www.google.com/maps/?q=10122+Compton+Avenue,+Los+Angeles,+CA+90002/",['Must be a resident of Los Angeles.'],available,"Our food pantry serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else in need of our assistance.Services provided to our community include:- Food to meet basic nutritional needs","['English', 'Spanish']",Free,FALSE,https://www.facebook.com/St.Lawrence.Watts,,"This program covers residents of the following cities: Los Angeles, CA.",33.944378,-118.2459697,90002,FALSE,Closed,10:00AM – 11:30AM,Closed,10:00AM – 11:30AM,Closed,Closed,Closed,0,Food
Food Pantry (St. Joseph the Worker Parish),https://www.auntbertha.com//st.-joseph-the-worker-parish--los-angeles-ca--food-pantry/5101517115228160?postal=91306,['food pantry'],,"['anyone in need', 'all ages']",818-213-1067,http://www.sjwchurch.com/pages/outreach/FoodPantry.html,"19855 Sherman Way, Los Angeles, CA 91306","https://www.google.com/maps/?q=19855+Sherman+Way,+Los+Angeles,+CA+91306/",['Anyone can access this program.'],available,"St Vincent de Pauls Food Pantry offers weekly food distribution, and give bags of groceries to people in our parish and neighboring communities who need our help.Services offered:- Food to meet basic nutritional needsTo get help, contact the St. Vincent de Paul voicemail. Leave your name, address, and phone number and state your need. A volunteer will return your call and set up an appointment.","['English', 'Spanish']",Free,FALSE,,,"This program covers residents of the following cities: Winnetka, CA.",34.2014831,-118.5662263,91306,FALSE,Closed,Closed,Closed,Closed,Closed,13:00PM – 14:0PM,Closed,0,Food
Human Care Ministry (Our Redeemer Lutheran Church),https://www.auntbertha.com//our-redeemer-lutheran-church--los-angeles-ca--human-care-ministry/5740137642721280?postal=91306,"['food pantry', 'clothing', 'personal care items', 'personal hygiene', 'spiritual support']",,"['all ages', 'families', 'homeless']",818-341-1629,https://www.our-redeemer.org/human-care,"8520 Winnetka Ave, Winnetka, CA 91306",,"['Must have photo identification, i.e. drivers license, passport']",available,The ORLC Human Care Ministry (Pantry) assists the homeless and needy in the surrounding community. We provide: - Food  - Clothing - Hygiene items - Spiritual support,['English'],Free,FALSE,https://www.facebook.com/OurRedeemerLutheranChurchWinnetka/,,"This program covers residents of the following postal codes: 91303, 91304, 91306, 91307, 91311, 91324, 91325, 91326, 91335, 91344, 91356, 91364 and 91367.",,,91306,FALSE,Closed,Closed,Closed,14:30PM – 16:00PM,Closed,Closed,Closed,0,Food
Rescue Survival Outreach Services (S.O.S.) (San Fernando Valley Rescue Mission),https://www.auntbertha.com//san-fernando-valley-rescue-mission--los-angeles-ca--rescue-survival-outreach-services-%2528s.o.s.%2529/5647766105096192?postal=91306,"['food pantry', 'meals', 'clothing', 'personal care items', 'personal hygiene']",,"['anyone in need', 'all ages', 'homeless', 'near homeless']",,https://sfvrescuemission.org/survival-outreach-services/,"9200 Owensmouth Avenue, Los Angeles, CA 91311","https://www.google.com/maps/?q=9200+Owensmouth+Avenue,+Los+Angeles,+CA+91311/",[],available,Rescue S.O.S. seeks to meet the basic needs of people living on the streets while building trust. Delivering showers and meals to where people already are helps build relationships that lead to positive steps addressing the root causes of their homelessness and a path to recovery.Services:- Showers- Meals and food pantries- Haircuts- Clothing- Hygiene products,['English'],Free,FALSE,https://www.facebook.com/SFVRescueMission,https://www.twitter.com/@SFVRescue,"This program covers residents of the following counties: Los Angeles County, CA.",34.237108,-118.6012484,91311,FALSE,Closed,Closed,Closed,Closed,Closed,11:30AM,Closed,0,Food
Pantry Delivery Services (St. Francis Center (SFC)),https://www.auntbertha.com//st.-francis-center-%2528sfc%2529--los-angeles-ca--pantry-delivery-services/4867494887555072?postal=90220,"['food delivery', 'food pantry']",,"['anyone in need', 'all ages', 'families', 'homeless', 'low-income']",213-747-5347,https://www.stfranciscenterla.org/campaigns/family-well-being/,"1835 South Hope Street, Los Angeles, CA 90015","https://www.google.com/maps/?q=1835+South+Hope+Street,+Los+Angeles,+CA+90015/","['Must live within 5 miles of the pantry.', 'This program serves Immunocompromised, elderly, and those with a medical condition.']",available,"St. Francis Center is offering weekly free pantry delivery service to members of the community who need groceries delivered directly to their homes. Registered guests will have their groceries delivered to their homes on a weekly basis. This program provides:- Home delivered foodThe pre-bag can include fresh fruits, vegetables, meat, dairy, rice, beans, and canned food. The product may vary. All program recipients must first register at https://docs.google.com/forms/d/e/1FAIpQLSeTH2y4Rg2OtbommYhcJ6eXYyD9TfkISzxtMWrzHDKB4MIV5g/viewform or by calling 213-747-5347.  Once registered, guests can request to be put in the weekly delivery schedule to St. Francis staff.**Delivery area limited to 5 miles from pantry site. **Specifically for the Immunocompromised, elderly, and those with a medical condition.",['English'],Free,FALSE,https://www.facebook.com/sfcla,https://www.twitter.com/@SFCLA,"This program covers residents of the following postal codes: 90006, 90007, 90011, 90013, 90014, 90015, 90017, 90021, 90057, 90220, 90222, 90223 and 90224.",34.0340212,-118.2697925,90015,FALSE,Call,Call,Call,Call,Call,Call,Call,0,Food
Food Pantry (ACTION Food Pantry),https://www.auntbertha.com//action-food-pantry--covina-ca--food-pantry/5477790457528320?postal=91724,['food pantry'],,"['anyone in need', 'all ages']",626-319-0554,http://www.actiontogether.info/,"17880 East Covina Boulevard, Covina, CA 91722","https://www.google.com/maps/?q=17880+East+Covina+Boulevard,+Covina,+CA+91722/",[],available,"Our food pantry serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else in need of our assistance.Services provided to our community include:- Food to meet basic nutritional needs",['English'],Free,TRUE,,,"This program covers residents of the following cities: Covina, CA.",34.0988912,-117.9005499,91722,FALSE,Closed,Closed,Closed,15:00PM – 18:00PM,Closed,Closed,Closed,4.2,Food
Community Pantry (Project 43),https://www.auntbertha.com//project-43--los-angeles-ca--community-pantry/5990385398644736?postal=90012,['food pantry'],,"['all ages', 'undocumented', 'individuals', 'families', 'benefit recipients']",323-522-8163,https://project43la.org/community-pantry/,"6841 Crenshaw Boulevard, Los Angeles, CA 90043","https://www.google.com/maps/?q=6841+Crenshaw+Boulevard,+Los+Angeles,+CA+90043/","['This program serves underserved children, families and individuals.']",available,"The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families.This program provides:- Food to meet basic nutritional needsThe cost of this program is $30 per month. SNAP/EBT can be used as payment. Clients can shop at the pantry daily, or as needed.",['English'],Reduced Cost,TRUE,https://www.facebook.com/project43lamerch.org,,"This program covers residents of the following cities: Los Angeles, CA.",33.9758457,-118.3311951,90043,FALSE,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,Closed,4.9,Food
SOVA Community Food and Resource Program (Jewish Family Service of Los Angeles (JFSLA)),https://www.auntbertha.com//jewish-family-service-of-los-angeles-%2528jfsla%2529--los-angeles-ca--sova-community-food-and-resource-program/5095377034280960?postal=90012,"['food pantry', 'personal care items', 'counseling', 'navigating the system', 'help fill out forms', 'support network', 'one-on-one support', 'help find work', 'advocacy & legal aid']",,"['all ages', 'individuals', 'families', 'homeless', 'low-income']",818-988-7682,https://www.jfsla.org/program/food-pantries/,"8846 West Pico Boulevard, Los Angeles, CA 90035","https://www.google.com/maps/?q=8846+West+Pico+Boulevard,+Los+Angeles,+CA+90035/","[""Clients must reside in the program's service area."", 'This program helps people with income at or below 150% of federal poverty guidelines.']",available,"At both the SOVA food pantries, individuals can pick up groceries once a month based on food preferences and family size. Participants will be able to meet with caring volunteers and staff who will listen and help connect to the resources.This program provides:- Free groceries- Information and referrals- Supportive servicesOn your first visit, please arrive by the time the pantry first opens in the morning in order to register as a new participant and receive the complete program orientation. You may visit the SOVA pantry once in each calendar month and receive groceries for all eligible household members. Grocery orders are sized according to the number of household members. If you are homeless and do not have refrigeration and/or cooking facilities, you may visit twice each month.",['English'],Free,TRUE,https://www.facebook.com/JFSLA/,https://www.twitter.com/@jfsla,"This program covers residents of the following cities: Los Angeles, CA and Van Nuys, CA.",34.0546985,-118.3848624,90035,FALSE,13:00PM – 16:30PM,13:00PM – 16:30PM,13:00PM – 16:30PM,13:00PM – 16:30PM,Closed,Closed,12:00PM - 15:00PM,4.5,Food
"Food Pantry (Food Pantry, LAX)",https://www.auntbertha.com//food-pantry%252C-lax--inglewood-ca--food-pantry/5763165990158336?postal=90012,"['emergency food', 'food pantry']",,"['anyone in need', 'all ages', 'individuals', 'families', 'low-income']",310-677-5597,http://foodpantrylax.org/,"355 E Beach Ave, Inglewood, CA 90302","https://www.google.com/maps/?q=355+E+Beach+Ave,+Inglewood,+CA+90302/","['Must live in service area: eastern boundary of Inglewood, Jefferson Blvd on the north, Imperial Highway on the south, and the Pacific Ocean.']",available,"The LAX Food Pantry provides food in the form of groceries to low and no income families and individuals in the area. They distribute bags of groceries sufficient to provide meals for 1-2 days to the families that come to the Food Pantry each week.This program provides:- Food to meet basic nutritional needsClients may come to the Pantry once per week. Clients are required to have some identification or information showing they are in the serving area, but there are no income qualifications.","['English', 'Spanish']",Free,TRUE,https://www.facebook.com/FoodPantryLAX/,,"This program covers residents of the following cities: El Segundo, CA, Hawthorne, CA, Inglewood, CA and Los Angeles, CA.",33.9698806,-118.3500352,90302,FALSE,Closed,12:30PM – 15:00PM,Closed,Closed,12:30PM – 15:00PM,Closed,Closed,4.5,Food
Food Pantry (My Friends House),https://www.auntbertha.com//my-friends-house--los-angeles-ca--food-pantry/6315375621570560?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",323-292-4939,http://myfriendshouseinc.org/,"3533 West 58th Place, Los Angeles, CA 90043","https://www.google.com/maps/?q=3533+West+58th+Place,+Los+Angeles,+CA+90043/",['Anyone can access this service.'],available,"My Friends House addresses the needs of low-income individuals and households that lack a reliable access to affordable, nutritious food and may experience hunger on a regular basis.We support residents by providing:- Nutritious foodsIn order to access the food pantry please arrive at 6AM to receive a ticket with your line number. We will only serve the first 125 individuals every week.",['English'],Free,TRUE,https://www.facebook.com/myfriendshouseinc/,,"This program covers residents of the following cities: Los Angeles, CA.",33.9883125,-118.3341687,90043,FALSE,Closed,Closed,012:00PM – 14:00PM,Closed,Closed,Closed,Closed,4.8,Food
Food Pantry (Centro de Vida International Church Movement),https://www.auntbertha.com//centro-de-vida-international-church-movement--los-angeles-ca--food-pantry/6327934779129856?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",818-892-2838,,"9251 Burnet Avenue, Los Angeles, CA 91343","https://www.google.com/maps/?q=9251+Burnet+Avenue,+Los+Angeles,+CA+91343/",['Anyone can access this program.'],available,"Centro de Vida International Church Movement offers a bi-weekly food pantry to help meet the nutritional needs of families and individuals in the community.This program provides:- Food to meet basic nutritional needsThe pantry is open every other Wednesday, please call to verify when it will be open. When visiting, there will be a car line and a walk up line to get food. Visitors will be asked their zip code and household size.",['English'],Free,TRUE,,,"This program covers residents of the following cities: Los Angeles, CA.",34.2387955,-118.4635547,91343,FALSE,Call,Call,Call,Call,Call,Call,Call,3.8,Food
