Service_name,Service_url,Main_Services,Other_Services,Serving,Phone_Number,Website,Location_Address,Location_URL_Map,Eligibility,Availability,Description,Languages,Cost,Google_Review,Facebook_URL,Twitter_URL,Coverage,Latitude,Longitude,Zipcode,24hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
Food Distribution,https://www.auntbertha.com//the-greater-philadelphia-community-alliance--philadelphia-pa--food-distribution/5802794918608896?postal=19106,"['emergency food', 'food pantry']",,"['anyone in need', 'all ages', 'low-income']",,https://gpca-phila.org/,"2029 South 8th Street, Philadelphia, PA 19148","https://www.google.com/maps/?q=2029+South+8th+Street,+Philadelphia,+PA+19148/",[],available,"We are currently signing up seniors who are 60 years+ for FREE SENIOR FOOD BOXES from our Houston Center location - 2029 S 8th St. Please reach out to us to sign up!

Houston Center 
2029 S 8th St 
215-468-1645

SOUTH PHILLY FOOD DISTRIBUTION SITES 
SEAMAAC - 1711 S Broad St - Mondays and Tuesdays 10-2pm - 215-467-0690

South Philadelphia High School - 2101 Broad St - Fridays 2-3:30pm - 215-847 -5154

Church of Pentecost - 2530 Wharton St - Wednesdays through Fridays 11am-2pm - 215-372-7307

Young Chances Foundation - 2703 Tasker St - Thursdays 11am-4pm - 267-585-2923

Mighty Writers El Futuro - 1025 S 9th St - Mondays through Fridays 11:30am-1pm - 215-602-0236

Macaroni Older Adult Program (60 or older must reserve ahead) - 2433 S 15th St - 215-765-9040

South Philly Older Adult Center (55 or older, no reservation necessary) - 1430 E Passyunk Ave - 215-685-1697

Philadelphia Senior Center Avenue of the Arts - 509 S Broad St (60 or older) - 509 S Broad St - 215-546-5879

St Edmonds Senior Community Center (60 or older) - 2130 S 21st St - 215-790-9530","['American Sign Language', 'English', 'Khmer', 'Spanish', 'Vietnamese']",Free,TRUE,https://www.facebook.com/UCSEP,https://www.twitter.com/@UCPhilly,"This program covers residents of the following cities: Philadelphia, PA.",39.923234,-75.1595316,19148.0,FALSE,5:30 AM - 3:00 PM  PST,5:30 AM - 3:00 PM  PST,5:30 AM - 3:00 PM  PST,5:30 AM - 3:00 PM  PST,5:30 AM - 3:00 PM  PST,Closed,Closed
Food Pantry,https://www.auntbertha.com//oxford-circle-christian-community-development-association-%2528occcda%2529--philadelphia-pa--food-pantry/4675788288688128?postal=19123,['food pantry'],,"['anyone in need', 'all ages', 'individuals']",215-831-6502,https://occcda.org/programs/,"6500 Castor Avenue, Philadelphia, PA 19149","https://www.google.com/maps/?q=6500+Castor+Avenue,+Philadelphia,+PA+19149/",['Anyone can access this program.'],available,"The Oxford Circle Christian Community Development Association's food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsFood pantry times and dates vary per both locations, please call them for more information.","['Chinese', 'English', 'Spanish']",Free,TRUE,https://www.facebook.com/occcda/,,"This program covers residents of the following cities: Philadelphia, PA.",40.040975,-75.0763135,19149.0,FALSE,6:00 AM - 1:00 PM  PST,6:00 AM - 1:00 PM  PST,6:00 AM - 1:00 PM  PST,6:00 AM - 1:00 PM  PST,6:00 AM - 2:00 PM  PST,Closed,Closed
Food Pantry,https://www.auntbertha.com//centre-d%2527adoration-chretienne--philadelphia-pa--food-pantry/5555306549346304?postal=19123,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-548-3788,https://centredadorationchretienne.org/index.html,"4520 Benner Street, Philadelphia, PA 19135","https://www.google.com/maps/?q=4520+Benner+Street,+Philadelphia,+PA+19135/",['This program serves anyone in need.'],available,Centre D'Adoration Chretienne's food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,TRUE,https://www.facebook.com/CentreDadorationChretienne/,,"This program covers residents of the following cities: Philadelphia, PA.",40.01987,-75.05921100000000,19135.0,FALSE,Closed,7:30 PM - 9:00 PM  EST,Closed,7:30 PM - 9:00 PM  EST,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//wayland-temple-baptist-church--philadelphia-pa--food-pantry/6384397462011904?postal=19123,['food pantry'],,"['all ages', 'individuals', 'families']",215-769-0243,https://www.waylandtemple.org/,"2500 Cecil B. Moore Avenue, Philadelphia, PA 19121","https://www.google.com/maps/?q=2500+Cecil+B.+Moore+Avenue,+Philadelphia,+PA+19121/",[],available,Wayland Temple Baptist Church provides supplemental groceries to individuals and families in need of assistance in the community.This program provides:- Food to meet basic nutritional needsFood is distributed on the 1st and 3rd Saturday of the month from 8:30 a.m. - 1:00 p.m. Please reach out by phone for more information on eligibility and distribution.,['English'],Free,TRUE,,,"This program covers residents of the following cities: Philadelphia, PA.",39.9807486,-75.1759246,19121.0,FALSE,Closed,Closed,Closed,Closed,Closed,8:30 AM - 1:00 PM  EST,Closed
Food Pantry,https://www.auntbertha.com//lifeway-baptist-church--philadelphia-pa--food-pantry/6282969634045952?postal=19123,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",267-767-6791,http://www.lifewaybc.org/help/food-bank/,"9554 Bustleton Avenue, Philadelphia, PA 19115","https://www.google.com/maps/?q=9554+Bustleton+Avenue,+Philadelphia,+PA+19115/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,"['English', 'Russian']",Free,TRUE,https://www.facebook.com/lifewayphila/,,"This program covers residents of the following counties: Philadelphia County, PA.",40.0870202,-75.0361529,19115.0,FALSE,8:00 AM - 5:00 PM  EST,8:00 AM - 5:00 PM  EST,8:00 AM - 5:00 PM  EST,8:00 AM - 5:00 PM  EST,8:00 AM - 5:00 PM  EST,Closed,Closed
Food Pantry (Do not click link),https://www.auntbertha.com//st.-mark%2527s-evangelical-lutheran-church--philadelphia-pa--food-pantry/5130149218746368?postal=19123,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-224-1145,http://ww3.stmarksphila.org/?subid1=592539db-b3dc-11ef-a618-3e24fd789d0a,"6344 North Broad Street, Philadelphia, PA 19141","https://www.google.com/maps/?q=6344+North+Broad+Street,+Philadelphia,+PA+19141/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet nutritional needsPlease call the food pantry before visiting to verify hours of availability and any additional information.,['English'],Free,TRUE,https://www.facebook.com/StMarksPhila/,,"This program covers residents of the following cities: Philadelphia, PA.",40.0502268,-75.1427263,19141.0,FALSE,Closed,10:00 AM - 4:00 PM  EST,Closed,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//salvation-army-philadelphia-roxborough-corps--philadelphia-pa--food-pantry/5804129660960768?postal=19123,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-483-4120,https://easternusa.salvationarmy.org/eastern-pennsylvania/roxborough/alleviate-hunger/,"6730 Ridge Avenue, Philadelphia, PA 19128","https://www.google.com/maps/?q=6730+Ridge+Avenue,+Philadelphia,+PA+19128/",['Anyone can access this program.'],available,The Salvation Army Philadelphia Roxborough Corps provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsPlease call to schedule an appointment for a food pick-up.,['English'],Free,TRUE,https://www.facebook.com/TheSalvationArmyRoxboroughCitadelCorps,,"This program covers residents of the following cities: Philadelphia, PA.",40.040964,-75.2253898,19128.0,FALSE,9:00 AM - 2:00 PM  EST,9:00 AM - 2:00 PM  EST,9:00 AM - 2:00 PM  EST,9:00 AM - 2:00 PM  EST,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//victory-outreach-north-philly--philadelphia-pa--food-pantry/6251195793145856?postal=19123,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-600-6102,https://vophila.org/,"4500 Tyson Avenue, Philadelphia, PA 19135","https://www.google.com/maps/?q=4500+Tyson+Avenue,+Philadelphia,+PA+19135/",['Anyone can access this program.'],available,Victory Outreach operates a Food Pantry to help meet the nutritional needs of individuals and families in Philadelphia.This program provides:- Food to meet basic nutritional needsPlease call to verify hours before attending.,['English'],Free,TRUE,https://www.facebook.com/vonorthphilly/,,"This program covers residents of the following cities: Philadelphia, PA.",40.028763,-75.0429984,19135.0,FALSE,Closed,Closed,9:00 AM - 12:00 PM  EST,Closed,Closed,Closed,Closed
My SISTAS Resource Hub,https://www.auntbertha.com//mady%2527s-hands--philadelphia-pa--my-sistas-resource-hub/5957638318850048?postal=19103,"['food pantry', 'diapers & formula', 'personal care items', 'daily life skills', 'help find childcare', 'help find school']","['sexual and reproductive health', 'std/sti treatment & prevention']","['anyone in need', 'adults', 'young adults', 'teens', 'seniors', 'unemployed', 'individuals', 'families', 'with children', 'home renters']",610-579-1401,https://www.sistatalkphl.org,,,[],available,"Mady's Hands provides a variety of services to assist individuals and families gain success and stability. This program offers support, direction, and success planning through free one-on one engagement.

Located at 1952 N 24th St, Philadelphia PA, 19121.

Our services will be available for walk-in only, no appointment needed.

 Monday: 1pm-5pm
Tuesday: 1pm-5pm
Wednesday: 1pm-5pm
Thursday: By Appt. Only

Our services include the following:

Food Pantry
Nursery Pantry including Diapers, clothing and other baby items.
HIV Testing Kits (Take Home)
Clothing Bank (availability varies-please call to see if we have your size, if not we have a referral for you)

See you soon!",['English'],Free,TRUE,,,"This program covers residents of the following counties: Philadelphia County, PA.",,,,FALSE,1:00 PM - 5:00 PM,1:00 PM - 5:00 PM,1:00 PM - 5:00 PM,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//the-common-place--philadelphia-pa--food-pantry/6175811663822848?postal=19103,['food pantry'],,"['anyone in need', 'all ages']",267-275-8238,https://www.thecommonplacephilly.org/,"5736 Chester Avenue, Philadelphia, PA 19143","https://www.google.com/maps/?q=5736+Chester+Avenue,+Philadelphia,+PA+19143/",['Anyone can access this program.'],available,The Common Place's food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,TRUE,https://www.facebook.com/tcpphilly/,,"This program covers residents of the following cities: Philadelphia, PA.",39.9356486,-75.2279442,19143.0,FALSE,Closed,Closed,Closed,Closed,Closed,10:00 AM - 1:00 PM  EST,Closed
Zion Cares,https://www.auntbertha.com//zion-baptist-church-of-philadelphia--philadelphia-pa--zion-cares/5031536188194816?postal=19119,"['food pantry', 'meals', 'clothing', 'medical care', 'spiritual support']",,"['anyone in need', 'all ages', 'individuals', 'families', 'low-income']",215-223-5460,https://www.zionbaptphilly.org/,"3600 North Broad Street, Philadelphia, PA 19140","https://www.google.com/maps/?q=3600+North+Broad+Street,+Philadelphia,+PA+19140/",['Anyone can access this program.'],available,"Zion Cares is a community care outreach that provides fresh vegetables, fresh fruit, non-perishables items and clothing to anyone need support on Sundays. In addition, a substantial meal, clothing and health care resources are offered.This program provides:- Food to meet basic nutritional needs- Meals- Clothing- Health care",['English'],Free,TRUE,https://www.facebook.com/ZionBaptPhilly/,https://www.twitter.com/@ZionBaptPhilly,"This program covers residents of the following counties: Philadelphia County, PA.",40.0080438,-75.1520755,19140.0,FALSE,Closed,Closed,Closed,Closed,Closed,Closed,9:00 AM - 11:00 AM  PST
Food Distribution,https://www.auntbertha.com//kitchen-of-love--philadelphia-pa--food-distribution/5067420438626304?postal=19119,['food pantry'],,"['all ages', 'individuals', 'families', 'undocumented']",215-868-4092,https://kitchenofloveinpa.wixsite.com/kitchen-of-love/events,"8500 Pickering Avenue, Philadelphia, PA 19150","https://www.google.com/maps/?q=8500+Pickering+Avenue,+Philadelphia,+PA+19150/","['Must reside in Philadelphia, PA.']",waitlist,"Kitchen of Love provides Food Distribution to Philadelphia residents in need. Every Thursday canned foods and meat are distributed and every Friday fresh fruits and vegetables are distributed.This program provides:- Food pantryCurrently, they have a waiting list of more than 100 residents, but as they begin to expand, they will begin to pull more residents from the waiting list.",['English'],Free,TRUE,,,"This program covers residents of the following counties: Philadelphia County, PA.",40.0813989,-75.1746935,19150.0,FALSE,Closed,Closed,6:00 AM - 8:00 AM  PST,6:00 AM - 8:00 AM  PST,6:00 AM - 8:00 AM  PST,Closed,Closed
Food Pantries,https://www.auntbertha.com//catholic-social-services---philadelphia--philadelphia-pa--food-pantries/4567796139294720?postal=19119,['food pantry'],"['diapers & formula', 'parenting education']","['anyone in need', 'all ages', 'individuals', 'families', 'low-income']",267-331-2500,https://cssphiladelphia.org/family-service-centers/,"4400 North Reese Street, Philadelphia, PA 19140","https://www.google.com/maps/?q=4400+North+Reese+Street,+Philadelphia,+PA+19140/",['This program serves anyone in need.'],available,Catholic Social Services' Food Pantries provide quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,TRUE,https://www.facebook.com/cssphiladelphia,https://www.twitter.com/@CSSPhiladelphia,"This program covers residents of the following cities: Philadelphia, PA.",40.0187686,-75.1348724,19140.0,FALSE,8:30 AM - 4:30 PM,8:30 AM - 4:30 PM,8:30 AM - 4:30 PM,8:30 AM - 4:30 PM,8:30 AM - 4:30 PM,Closed,Closed
Mobile Food Pantry,https://www.auntbertha.com//poor-people%2527s-economic-human-rights-campaign--philadelphia-pa--mobile-food-pantry/6560445123788800?postal=19119,['food pantry'],,"['anyone in need', 'all ages', 'covid19', 'low-income']",215-869-4753,https://www.poorpeoplesarmy.org/about-1,,,['Anyone can access this program.'],available,"Poor People's Economic Human Rights Campaign strives to alleviate hunger in food insecure communities by providing food assistance to individuals and families in need, This program provides:- Food to meet basic nutritional needs",['English'],Free,TRUE,https://www.facebook.com/groups/1093846127618163/,https://www.twitter.com/@PPEHRCorg,"This program covers residents of the following cities: Philadelphia, PA.",,,,FALSE,5:00 AM - 2:00 PM  PST,5:00 AM - 2:00 PM  PST,5:00 AM - 2:00 PM  PST,5:00 AM - 2:00 PM  PST,5:00 AM - 2:00 PM  PST,Closed,Closed
Social Services Program,https://www.auntbertha.com//salvation-army-eastern-pennsylvania-%2526-delaware--philadelphia-pa--social-services-program/4620877509427200?postal=19128,"['food pantry', 'meals', 'clothing', 'toys & gifts', 'parenting education', 'counseling', 'financial education', 'navigating the system', 'support network', 'spiritual support', 'skills & training', 'interview training', 'resume development', 'help find work']",,"['all ages', 'individuals', 'families', 'homeless', 'near homeless', 'low-income']",215-482-4120,https://easternusa.salvationarmy.org/,"6730 Ridge Avenue, Philadelphia, PA 19128","https://www.google.com/maps/?q=6730+Ridge+Avenue,+Philadelphia,+PA+19128/",['This program serves residents of Pennsylvania.'],available,Salvation Army Eastern Pennsylvania & Delaware social workers provide social services to meet the needs of the community. This program provides:- Access to nutritious food- Counseling Services- Financial Education- Spiritual Support- Referrals- Help find work- Resume Building- Interview skills- Job placement- Toys & Gifts (Holiday season)- Clothing (all ages)- Men's and women's support groupsServices offered may change depending on location. Please contact the nearest office for more information.,['English'],Free,TRUE,https://www.facebook.com/SalvationArmyPhiladelphia,https://www.twitter.com/@SalArmyPhilly,"This program covers residents of the following cities: Dover, DE, Seaford, DE, Wilmington, DE, Allentown, PA, Berwick, PA, Bethlehem, PA, Boyertown, PA, Carlisle, PA, Chambersburg, PA, Chester, PA, Coal Township, PA, Coatesville, PA, Darby, PA, East Stroudsburg, PA, Easton, PA, Harrisburg, PA, Hazleton, PA, Lancaster, PA, Lebanon, PA, Levittown, PA, Lewistown, PA, Lock Haven, PA, Milton, PA, Norristown, PA, Pen Argyl, PA, Philadelphia, PA, Pottstown, PA, Pottsville, PA, Reading, PA, Scranton, PA, State College, PA, Sunbury, PA, Tamaqua, PA, West Chester, PA, Wilkes Barre, PA, Williamsport, PA and York, PA.",40.040964,-75.2253898,19128.0,FALSE,9:00 AM - 2:00 PM  EST,9:00 AM - 2:00 PM  EST,9:00 AM - 2:00 PM  EST,9:00 AM - 2:00 PM  EST,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//st.-luke%2527s-episcopal-church-germantown--philadelphia-pa--food-pantry/5946530422849536?postal=19128,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.stlukesgermantown.com/about-3,"5421 Germantown Avenue, Philadelphia, PA 19144","https://www.google.com/maps/?q=5421+Germantown+Avenue,+Philadelphia,+PA+19144/",['Anyone can access this program.'],temporarily closed,St. Barnabas Pantry provides bags of food to individuals and families in St. Luke's community who are in need.Services provided:- Take-away food bags,['English'],Free,TRUE,https://www.facebook.com/St-Lukes-Church-Germantown-111657445537323/,,"This program covers residents of the following cities: Philadelphia, PA.",40.0337844,-75.1709773,19144.0,FALSE,,,,,,,
Food Pantry,https://www.auntbertha.com//mount-vernon-manor-community-development-corporation--philadelphia-pa--food-pantry/5980171794251776?postal=19128,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-475-9492,https://mvmcdc.org/,"631 North 39th Street, Philadelphia, PA 19104","https://www.google.com/maps/?q=631+North+39th+Street,+Philadelphia,+PA+19104/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,TRUE,https://www.facebook.com/mountvernonmanorcdc/,,"This program covers residents of the following cities: Philadelphia, PA.",39.9639594,-75.199568,19104.0,FALSE,Closed,Closed,9:00 AM - 11:00 AM  EST,Closed,Closed,Closed,Closed
Food Pantry and Clothing Ministry Program,https://www.auntbertha.com//lighthouse-christian-center--philadelphia-pa--food-pantry-and-clothing-ministry-program/4879563523883008?postal=19107,"['food pantry', 'clothing']",,"['anyone in need', 'all ages', 'individuals', 'families']",215-463-2434,http://www.phillylighthouse.org/home.html,"2945 Wharton Street, Philadelphia, PA 19146","https://www.google.com/maps/?q=2945+Wharton+Street,+Philadelphia,+PA+19146/",['Anyone can access this program.'],available,"Lighthouse Christian Center offers free food, clothing and a message from God to anyone who needs assistance.This program provides: - Food- ClothingServices are available on Tuesdays from 11 a.m. to 1 p.m.",['English'],Free,TRUE,,,"This program covers residents of the following counties: Philadelphia County, PA.",39.9376206,-75.1934672,19146.0,FALSE,Closed,9:00 AM - 10:00 AM  PST,Closed,Closed,Closed,Closed,Closed
Food Cupboard,https://www.auntbertha.com//saint-gabriel-catholic-church--philadelphia-pa--food-cupboard/6222496790740992?postal=19107,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-463-4060,https://stgabes.org/food-cupboard,"2917 Dickinson Street, Philadelphia, PA 19146","https://www.google.com/maps/?q=2917+Dickinson+Street,+Philadelphia,+PA+19146/",['Anyone can access this program.'],available,"Saint Gabriel Catholic Church provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsFood is distributed every Tuesday, Wednesday, and Friday from 9:30am - 11am.",['English'],Free,TRUE,https://www.facebook.com/stgabesphilly,,"This program covers residents of the following cities: Philadelphia, PA.",39.9352463,-75.1937065,19146.0,FALSE,Closed,6:00 AM - 7:30 AM  PST,Closed,Closed,6:00 AM - 7:30 AM  PST,Closed,Closed
Food Distribution,https://www.auntbertha.com//lombard-central-presbyterian-church--philadelphia-pa--food-distribution/6402173263020032?postal=19107,['food pantry'],,"['anyone in need', 'all ages']",215-222-3044,https://www.lombardcentral.org/soup-kitchen/,"4201 Powelton Avenue, Philadelphia, PA 19104","https://www.google.com/maps/?q=4201+Powelton+Avenue,+Philadelphia,+PA+19104/",['Anyone can access this program.'],available,"Lombard Central Presbyterian Church's food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families.This program provides:- Fresh fruit, vegetables, breads and dessertsPlease reach out to program for more information before visiting.",['English'],Free,TRUE,https://www.facebook.com/pages/Lombard-Central-Presbyterian-Church/115627261799947,,"This program covers residents of the following cities: Philadelphia, PA.",39.9591628,-75.2068593,19104.0,FALSE,Closed,Closed,Closed,Closed,8:00 AM - 10:00 AM  PST,Closed,Closed
Mitzvah Food Program,https://www.auntbertha.com//jewish-federation-of-greater-philadelphia--philadelphia-pa--mitzvah-food-program/4950645635284992?postal=19114,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families', 'with children']",215-832-0620,https://jewishphilly.org/resources/mitzvah-food-program/,"10100 Jamison Avenue, Philadelphia, PA 19116","https://www.google.com/maps/?q=10100+Jamison+Avenue,+Philadelphia,+PA+19116/",['Anyone can access this program.'],available,"The Mitzvah Food Program addresses hunger and malnutrition by providing nutritious food and basic staples in a caring and dignified manner to individuals and families in need. Visitors choose the foods they like from the inventory, rather than receiving a one-size-fits-all package. There are five pantry locations throughout Greater Philadelphia that distribute non-perishable food packages and produce.This program provides:- Nutritious foodClients may visit twice per month.Please check the office notes for your closest locations regarding hours and availability.",['English'],Free,TRUE,https://www.facebook.com/jewishphilly,https://www.twitter.com/@JFedinPhilly,"This program covers residents of the following counties: Berks County, PA, Chester County, PA, Delaware County, PA, Montgomery County, PA and Philadelphia County, PA.",40.1018023,-75.0208636,19116.0,FALSE,Closed,10:00 AM - 3:00 PM  PST,7:00 AM - 1:00 PM  PST,7:00 AM - 1:00 PM  PST,7:00 AM - 10:00 AM  PST,Closed,Closed
Community Choice Cupboard,https://www.auntbertha.com//feast-of-justice--philadelphia-pa--community-choice-cupboard/5684952704221184?postal=19114,['food pantry'],['emergency food'],"['anyone in need', 'all ages', 'individuals', 'families']",215-268-3510,https://www.feastofjustice.org/guestappointments,"3101 Tyson Avenue, Philadelphia, PA 19149","https://www.google.com/maps/?q=3101+Tyson+Avenue,+Philadelphia,+PA+19149/","['In order to register you must show valid ID, proof of residency in these areas: 19111, 19114, 19115, 19116, 19124, 19135, 19136, 19149, 19152, and 19154 for all family members.', 'Anyone can access this program.']",available,"Feast of Justice's Community Food Cupboard provides quality food item two times per month for households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families.

This program provides:

- Food to meet basic nutritional needs

Two shopping options are provided by the Community Cupboard: Community Choice Cupboard (formally known as inside choice shopping) & our Pantry Express Pick Up. For Our Pantry Express Pick Up, participants receive a package that contains a pre-packed, large set of dry goods (based on household size), and will offer selections of produce, and meat/dairy/bread as available . Please note: guests may use each option one time per month.

Feast of Justice serves the following zip codes:
19111
19114
19115
19116
19120
19124
19135
19136
19149
19152
19154",['English'],Free,TRUE,https://www.facebook.com/FeastOfJusticePhiladelphia/,,"This program covers residents of the following postal codes: 19111, 19114, 19115, 19116, 19124, 19135, 19136, 19149, 19152 and 19154.",40.0372116,-75.0524062,19149.0,FALSE,Closed,6:00 AM - 9:00 AM  PST,1:00 PM - 4:00 PM  PST,2:30 PM - 4:00 PM  PST,7:00 AM - 8:30 AM  PST,7:00 AM - 1:00 PM  PST,Closed
Food Bank,https://www.auntbertha.com//eastwick-united-methodist-church--philadelphia-pa--food-bank/5883670159425536?postal=19111,['food pantry'],['clothing'],"['anyone in need', 'all ages']",215-365-6352,http://eastwickumc.org/ministries/,"8325 Lindbergh Boulevard, Philadelphia, PA 19153","https://www.google.com/maps/?q=8325+Lindbergh+Boulevard,+Philadelphia,+PA+19153/",['Anyone can access this program.'],available,Our food bank is a three-day per week ministry serving Southwest Philadelphia and some parts of Delaware County with food and clothing distribution. It has an added component of Bible Study for those who wish to participate and serves as an evangelistic outreach witness for the church.Services provided:- Food to meet basic nutritional needs- Clothing distribution,['English'],Free,TRUE,,,"This program covers residents of the following cities: Philadelphia, PA.",39.8981827,-75.2524857,19153.0,FALSE,7:00 AM - 10:00 AM  PST,7:00 AM - 10:00 AM  PST,7:00 AM - 10:00 AM  PST,Closed,Closed,Closed,Closed
Small Things Market,https://www.auntbertha.com//small-things--philadelphia-pa--small-things-market/6499735280943104?postal=19109,"['food pantry', 'personal care items', 'community support services']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.smallthingsphilly.org/programs,"3510 A Street, Philadelphia, PA 19134","https://www.google.com/maps/?q=3510+A+Street,+Philadelphia,+PA+19134/",['Anyone can access this program.'],available,"Small Things Market is a full-choice model ""free grocery store"" and community resource hub offering a varied selection of food and personal items at no cost, as well as connections to resources and services for their guests. This program provides:- Food- Personal care items- Community resources",['English'],Free,TRUE,https://facebook.com/smallthingsphilly,,"This program covers residents of the following counties: Philadelphia County, PA.",40.0033361,-75.126487,19134.0,FALSE,Closed,Closed,8:00 AM - 12:00 PM  PST,Closed,6:00 AM - 9:00 AM  PST,7:00 AM - 10:00 AM  PST,Closed
Food and Clothing Pantry,https://www.auntbertha.com//calvary-baptist-church--philadelphia-pa--food-and-clothing-pantry/5527695317532672?postal=19109,"['food pantry', 'clothing']",,"['anyone in need', 'all ages']",215-747-9979,https://calvaryphilly.org/,"6122 Haverford Avenue, Philadelphia, PA 19151","https://www.google.com/maps/?q=6122+Haverford+Avenue,+Philadelphia,+PA+19151/",['Anyone can access this program.'],available,"The food and clothing pantry serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else that comes to the pantry.This program provides:- Food to meet basic nutritional needs- ClothingFood and clothing are distributed on Mondays and Wednesdays from 10am - 12pm.",['English'],Free,TRUE,https://www.facebook.com/CalvaryPhilly/,https://www.twitter.com/@CalvaryPhilly,"This program covers residents of the following cities: Philadelphia, PA.",39.9710263,-75.2416848,19151.0,FALSE,7:00 AM - 9:00 AM  PST,Closed,7:00 AM - 9:00 AM  PST,Closed,Closed,Closed,Closed
Drive To End Hunger Ministry,https://www.auntbertha.com//pinn-memorial-baptist-church--philadelphia-pa--drive-to-end-hunger-ministry/6400790418423808?postal=19109,['food pantry'],,"['anyone in need', 'all ages']",215-878-2742,https://www.pinnmemorialbc.org/,"2251 North 54th Street, Philadelphia, PA 19131","https://www.google.com/maps/place/2251+N+54th+St,+Philadelphia,+PA+19131/",['Anyone can access this program.'],available,"Pinn Memorial Baptist Church helps alleviate hunger in the community in an environment of respect, care and hospitality.This program provides:- Foods to meet basic nutritional needsFood is distributed every Wednesday from 10am - 2pm.",['English'],Free,TRUE,https://www.facebook.com/pages/Pinn-Memorial-Baptist-Church/157825504244890,,"This program covers residents of the following counties: Philadelphia County, PA.",,,,FALSE,Closed,Closed,7:00 AM - 9:00 AM  PST,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//freedom-christian-bible-fellowship--philadelphia-pa--food-pantry/4728001526759424?postal=19109,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-477-0800,https://www.freedomcbf.org/?fbclid=IwAR2yiqJ1PiUJeuPwFzKenOqcae1Woy-UaDlgPOe83CzgPcr7PQEdPgq9Ma0,"6100 West Columbia Avenue, Philadelphia, PA 19151","https://www.google.com/maps/?q=6100+West+Columbia+Avenue,+Philadelphia,+PA+19151/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,TRUE,https://www.facebook.com/FCBFChurch?ref=br_tf,,"This program covers residents of the following counties: Philadelphia County, PA.",39.9806481,-75.243076,19151.0,FALSE,Closed,8:00 AM - 10:00 AM  PST,Closed,Closed,Closed,Closed,Closed
